,Cómo leer esta validación,Unnamed: 1,Unnamed: 2
0,,,
1,Elemento,Definición,Interpretación
2,Baseline greedy,El modelo elige top-1 en cada paso.,Los 20 problemas incluidos fallaron con este baseline.
3,Rama top-2,"Se mantiene el prefijo, se fuerza top-2 en una posición y se continúa greedy.",Una rama PASS constituye una recuperación local contrafactual.
4,Lookahead,Continuación corta de 12 tokens para todas las posiciones elegibles.,Sirve para ordenar; no determina por sí mismo si el programa pasa.
5,Presupuesto k,Cantidad máxima de ramas completas por problema.,Todos los selectores se comparan con el mismo k.
6,Problema recuperado,Al menos una rama seleccionada pasó los tests base.,Es la métrica primaria por problema.
7,Precisión de rama,Ramas PASS / ramas nominales seleccionadas.,"Mide densidad de ramas útiles, no cobertura del oracle."
8,No evaluada completa,La posición tiene lookahead pero no rama completa.,No debe interpretarse como FAIL.
9,Límite,No se completaron todas las 1.649 posiciones ni se ejecutó HumanEval+.,Todavía no conocemos el oracle exhaustivo ni la robustez reforzada.
10,,,
11,Fuentes reproducibles,,
12,Archivo,Contenido,Ruta de origen
13,validation_report.json,Configuración y resultados agregados,frozen_selector_validation_checkpoint (1).zip
14,branches.jsonl,255 ramas completas únicas,frozen_selector_validation_checkpoint (1).zip
15,lookaheads.jsonl,1.649 posiciones con continuación corta,frozen_selector_validation_checkpoint (1).zip
,Validación de branching adaptativo — 20 problemas,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Qwen2.5-Coder-7B · HumanEval/26 excluido por desarrollo · tests base de HumanEval,,,,,,,,,Selector,Problemas recuperados,
1,,,,,,,,,,Semántico,10,
2,Problemas,,Lookaheads cortos,,Ramas completas,,Posiciones sin rama completa,,,Entropía,10,
3,20,,1649,,255,,1394,,,Margen,10,
4,,,,,,,,,,Aleatorio,6,
5,,,,,,,,,,,,
6,Selector,Problemas recuperados,Tasa,Ramas PASS,Ramas nominales,Precisión de rama,Brecha vs random,Lectura,,,,
7,Semántico,10,0.5,15,100,0.15,4,"Complementario, pero no superior a entropía",,,,
8,Entropía,10,0.5,21,100,0.21,4,Mejor con presupuestos pequeños,,,,
9,Margen,10,0.5,21,100,0.21,4,Casi redundante con entropía,,,,
10,Aleatorio,6,0.3,7,100,0.07,0,Control de referencia,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
13,Conclusión defendible,,,,,,,,,,,
14,"Cambiar una decisión top-1 por top-2 recuperó 10 de 20 problemas con cinco ramas. El selector semántico superó al control aleatorio, pero empató con entropía y margen. Su valor potencial es aportar trayectorias diferentes para una política híbrida.",,,,,,,,,,,
15,,,,,,,,,,,,
16,,,,,,,,,,,,
17,,,,,,,,,,,,
18,,,,,,,,,,Selector,PASS,FAIL
19,,,,,,,,,,Semántico,15,85
20,,,,,,,,,,Entropía,21,79
21,,,,,,,,,,Margen,21,79
22,,,,,,,,,,Aleatorio,7,93
,task_id,selector,rank,position,branch_passed,recovered_within_k,Unnamed: 6,Ramas permitidas,Semántico,Entropía,Margen,Aleatorio,Unnamed: 12,Ramas permitidas.1,Semántico.1,Entropía.1,Margen.1,Aleatorio.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
248,HumanEval/38,Entropía,4,9,0,0,,,,,,,,,,,,,,,,,,,
249,HumanEval/38,Entropía,5,30,0,0,,,,,,,,,,,,,,,,,,,
250,HumanEval/38,Margen,1,81,0,0,,,,,,,,,,,,,,,,,,,
251,HumanEval/38,Margen,2,86,0,0,,,,,,,,,,,,,,,,,,,
252,HumanEval/38,Margen,3,29,0,0,,,,,,,,,,,,,,,,,,,
253,HumanEval/38,Margen,4,9,0,0,,,,,,,,,,,,,,,,,,,
254,HumanEval/38,Margen,5,7,0,0,,,,,,,,,,,,,,,,,,,
255,HumanEval/38,Aleatorio,1,13,0,0,,,,,,,,,,,,,,,,,,,
256,HumanEval/38,Aleatorio,2,69,0,0,,,,,,,,,,,,,,,,,,,
257,HumanEval/38,Aleatorio,3,72,0,0,,,,,,,,,,,,,,,,,,,
258,HumanEval/38,Aleatorio,4,83,0,0,,,,,,,,,,,,,,,,,,,
259,HumanEval/38,Aleatorio,5,106,0,0,,,,,,,,,,,,,,,,,,,
260,HumanEval/127,Semántico,1,12,0,0,,,,,,,,,,,,,,,,,,,
261,HumanEval/127,Semántico,2,33,0,0,,,,,,,,,,,,,,,,,,,
262,HumanEval/127,Semántico,3,3,0,0,,,,,,,,,,,,,,,,,,,
263,HumanEval/127,Semántico,4,19,0,0,,,,,,,,,,,,,,,,,,,
264,HumanEval/127,Semántico,5,66,0,0,,,,,,,,,,,,,,,,,,,
265,HumanEval/127,Entropía,1,13,0,0,,,,,,,,,,,,,,,,,,,
266,HumanEval/127,Entropía,2,4,0,0,,,,,,,,,,,,,,,,,,,
267,HumanEval/127,Entropía,3,12,0,0,,,,,,,,,,,,,,,,,,,
268,HumanEval/127,Entropía,4,63,0,0,,,,,,,,,,,,,,,,,,,
269,HumanEval/127,Entropía,5,82,0,0,,,,,,,,,,,,,,,,,,,
270,HumanEval/127,Margen,1,4,0,0,,,,,,,,,,,,,,,,,,,
271,HumanEval/127,Margen,2,13,0,0,,,,,,,,,,,,,,,,,,,
272,HumanEval/127,Margen,3,63,0,0,,,,,,,,,,,,,,,,,,,
273,HumanEval/127,Margen,4,82,0,0,,,,,,,,,,,,,,,,,,,
274,HumanEval/127,Margen,5,40,0,0,,,,,,,,,,,,,,,,,,,
275,HumanEval/127,Aleatorio,1,31,0,0,,,,,,,,,,,,,,,,,,,
276,HumanEval/127,Aleatorio,2,43,0,0,,,,,,,,,,,,,,,,,,,
277,HumanEval/127,Aleatorio,3,55,0,0,,,,,,,,,,,,,,,,,,,
278,HumanEval/127,Aleatorio,4,93,0,0,,,,,,,,,,,,,,,,,,,
279,HumanEval/127,Aleatorio,5,95,0,0,,,,,,,,,,,,,,,,,,,
280,HumanEval/142,Semántico,1,7,1,1,,,,,,,,,,,,,,,,,,,
281,HumanEval/142,Semántico,2,6,1,1,,,,,,,,,,,,,,,,,,,
282,HumanEval/142,Semántico,3,13,0,1,,,,,,,,,,,,,,,,,,,
283,HumanEval/142,Semántico,4,15,0,1,,,,,,,,,,,,,,,,,,,
284,HumanEval/142,Semántico,5,23,0,1,,,,,,,,,,,,,,,,,,,
285,HumanEval/142,Entropía,1,7,1,1,,,,,,,,,,,,,,,,,,,
286,HumanEval/142,Entropía,2,16,0,1,,,,,,,,,,,,,,,,,,,
287,HumanEval/142,Entropía,3,8,1,1,,,,,,,,,,,,,,,,,,,
288,HumanEval/142,Entropía,4,14,0,1,,,,,,,,,,,,,,,,,,,
289,HumanEval/142,Entropía,5,48,1,1,,,,,,,,,,,,,,,,,,,
290,HumanEval/142,Margen,1,7,1,1,,,,,,,,,,,,,,,,,,,
291,HumanEval/142,Margen,2,16,0,1,,,,,,,,,,,,,,,,,,,
292,HumanEval/142,Margen,3,8,1,1,,,,,,,,,,,,,,,,,,,
293,HumanEval/142,Margen,4,14,0,1,,,,,,,,,,,,,,,,,,,
294,HumanEval/142,Margen,5,48,1,1,,,,,,,,,,,,,,,,,,,
295,HumanEval/142,Aleatorio,1,18,0,0,,,,,,,,,,,,,,,,,,,
296,HumanEval/142,Aleatorio,2,23,0,0,,,,,,,,,,,,,,,,,,,
297,HumanEval/142,Aleatorio,3,28,0,0,,,,,,,,,,,,,,,,,,,
298,HumanEval/142,Aleatorio,4,29,0,0,,,,,,,,,,,,,,,,,,,
299,HumanEval/142,Aleatorio,5,30,0,0,,,,,,,,,,,,,,,,,,,
300,HumanEval/32,Semántico,1,208,0,0,,,,,,,,,,,,,,,,,,,
301,HumanEval/32,Semántico,2,199,0,0,,,,,,,,,,,,,,,,,,,
302,HumanEval/32,Semántico,3,213,0,0,,,,,,,,,,,,,,,,,,,
303,HumanEval/32,Semántico,4,64,0,0,,,,,,,,,,,,,,,,,,,
304,HumanEval/32,Semántico,5,39,0,0,,,,,,,,,,,,,,,,,,,
305,HumanEval/32,Entropía,1,2,0,0,,,,,,,,,,,,,,,,,,,
306,HumanEval/32,Entropía,2,115,0,0,,,,,,,,,,,,,,,,,,,
307,HumanEval/32,Entropía,3,14,0,0,,,,,,,,,,,,,,,,,,,
308,HumanEval/32,Entropía,4,42,0,0,,,,,,,,,,,,,,,,,,,
309,HumanEval/32,Entropía,5,155,0,0,,,,,,,,,,,,,,,,,,,
310,HumanEval/32,Margen,1,2,0,0,,,,,,,,,,,,,,,,,,,
311,HumanEval/32,Margen,2,115,0,0,,,,,,,,,,,,,,,,,,,
312,HumanEval/32,Margen,3,14,0,0,,,,,,,,,,,,,,,,,,,
313,HumanEval/32,Margen,4,42,0,0,,,,,,,,,,,,,,,,,,,
314,HumanEval/32,Margen,5,155,0,0,,,,,,,,,,,,,,,,,,,
315,HumanEval/32,Aleatorio,1,37,0,0,,,,,,,,,,,,,,,,,,,
316,HumanEval/32,Aleatorio,2,99,0,0,,,,,,,,,,,,,,,,,,,
317,HumanEval/32,Aleatorio,3,139,0,0,,,,,,,,,,,,,,,,,,,
318,HumanEval/32,Aleatorio,4,157,0,0,,,,,,,,,,,,,,,,,,,
319,HumanEval/32,Aleatorio,5,168,0,0,,,,,,,,,,,,,,,,,,,
320,HumanEval/137,Semántico,1,30,0,0,,,,,,,,,,,,,,,,,,,
321,HumanEval/137,Semántico,2,42,0,0,,,,,,,,,,,,,,,,,,,
322,HumanEval/137,Semántico,3,33,0,0,,,,,,,,,,,,,,,,,,,
323,HumanEval/137,Semántico,4,41,0,0,,,,,,,,,,,,,,,,,,,
324,HumanEval/137,Semántico,5,8,1,1,,,,,,,,,,,,,,,,,,,
325,HumanEval/137,Entropía,1,8,1,1,,,,,,,,,,,,,,,,,,,
326,HumanEval/137,Entropía,2,9,0,1,,,,,,,,,,,,,,,,,,,
327,HumanEval/137,Entropía,3,12,1,1,,,,,,,,,,,,,,,,,,,
328,HumanEval/137,Entropía,4,27,0,1,,,,,,,,,,,,,,,,,,,
329,HumanEval/137,Entropía,5,32,0,1,,,,,,,,,,,,,,,,,,,
330,HumanEval/137,Margen,1,8,1,1,,,,,,,,,,,,,,,,,,,
331,HumanEval/137,Margen,2,27,0,1,,,,,,,,,,,,,,,,,,,
332,HumanEval/137,Margen,3,9,0,1,,,,,,,,,,,,,,,,,,,
333,HumanEval/137,Margen,4,12,1,1,,,,,,,,,,,,,,,,,,,
334,HumanEval/137,Margen,5,32,0,1,,,,,,,,,,,,,,,,,,,
335,HumanEval/137,Aleatorio,1,12,1,1,,,,,,,,,,,,,,,,,,,
336,HumanEval/137,Aleatorio,2,25,0,1,,,,,,,,,,,,,,,,,,,
337,HumanEval/137,Aleatorio,3,29,0,1,,,,,,,,,,,,,,,,,,,
338,HumanEval/137,Aleatorio,4,34,0,1,,,,,,,,,,,,,,,,,,,
339,HumanEval/137,Aleatorio,5,37,0,1,,,,,,,,,,,,,,,,,,,
340,HumanEval/33,Semántico,1,145,0,0,,,,,,,,,,,,,,,,,,,
341,HumanEval/33,Semántico,2,173,1,1,,,,,,,,,,,,,,,,,,,
342,HumanEval/33,Semántico,3,7,0,1,,,,,,,,,,,,,,,,,,,
343,HumanEval/33,Semántico,4,157,0,1,,,,,,,,,,,,,,,,,,,
344,HumanEval/33,Semántico,5,182,0,1,,,,,,,,,,,,,,,,,,,
345,HumanEval/33,Entropía,1,8,1,1,,,,,,,,,,,,,,,,,,,
346,HumanEval/33,Entropía,2,145,0,1,,,,,,,,,,,,,,,,,,,
347,HumanEval/33,Entropía,3,163,0,1,,,,,,,,,,,,,,,,,,,
348,HumanEval/33,Entropía,4,183,0,1,,,,,,,,,,,,,,,,,,,
349,HumanEval/33,Entropía,5,185,0,1,,,,,,,,,,,,,,,,,,,
350,HumanEval/33,Margen,1,8,1,1,,,,,,,,,,,,,,,,,,,
351,HumanEval/33,Margen,2,146,1,1,,,,,,,,,,,,,,,,,,,
352,HumanEval/33,Margen,3,145,0,1,,,,,,,,,,,,,,,,,,,
353,HumanEval/33,Margen,4,185,0,1,,,,,,,,,,,,,,,,,,,
354,HumanEval/33,Margen,5,163,0,1,,,,,,,,,,,,,,,,,,,
355,HumanEval/33,Aleatorio,1,6,1,1,,,,,,,,,,,,,,,,,,,
356,HumanEval/33,Aleatorio,2,22,0,1,,,,,,,,,,,,,,,,,,,
357,HumanEval/33,Aleatorio,3,44,0,1,,,,,,,,,,,,,,,,,,,
358,HumanEval/33,Aleatorio,4,53,0,1,,,,,,,,,,,,,,,,,,,
359,HumanEval/33,Aleatorio,5,95,0,1,,,,,,,,,,,,,,,,,,,
360,HumanEval/65,Semántico,1,20,0,0,,,,,,,,,,,,,,,,,,,
361,HumanEval/65,Semántico,2,14,1,1,,,,,,,,,,,,,,,,,,,
362,HumanEval/65,Semántico,3,12,0,1,,,,,,,,,,,,,,,,,,,
363,HumanEval/65,Semántico,4,28,0,1,,,,,,,,,,,,,,,,,,,
364,HumanEval/65,Semántico,5,30,0,1,,,,,,,,,,,,,,,,,,,
365,HumanEval/65,Entropía,1,8,0,0,,,,,,,,,,,,,,,,,,,
366,HumanEval/65,Entropía,2,14,1,1,,,,,,,,,,,,,,,,,,,
367,HumanEval/65,Entropía,3,32,0,1,,,,,,,,,,,,,,,,,,,
368,HumanEval/65,Entropía,4,22,1,1,,,,,,,,,,,,,,,,,,,
369,HumanEval/65,Entropía,5,33,0,1,,,,,,,,,,,,,,,,,,,
370,HumanEval/65,Margen,1,33,0,0,,,,,,,,,,,,,,,,,,,
371,HumanEval/65,Margen,2,8,0,0,,,,,,,,,,,,,,,,,,,
372,HumanEval/65,Margen,3,22,1,1,,,,,,,,,,,,,,,,,,,
373,HumanEval/65,Margen,4,32,0,1,,,,,,,,,,,,,,,,,,,
374,HumanEval/65,Margen,5,14,1,1,,,,,,,,,,,,,,,,,,,
375,HumanEval/65,Aleatorio,1,10,1,1,,,,,,,,,,,,,,,,,,,
376,HumanEval/65,Aleatorio,2,16,0,1,,,,,,,,,,,,,,,,,,,
377,HumanEval/65,Aleatorio,3,23,0,1,,,,,,,,,,,,,,,,,,,
378,HumanEval/65,Aleatorio,4,28,0,1,,,,,,,,,,,,,,,,,,,
379,HumanEval/65,Aleatorio,5,30,0,1,,,,,,,,,,,,,,,,,,,
380,HumanEval/95,Semántico,1,18,0,0,,,,,,,,,,,,,,,,,,,
381,HumanEval/95,Semántico,2,45,0,0,,,,,,,,,,,,,,,,,,,
382,HumanEval/95,Semántico,3,31,0,0,,,,,,,,,,,,,,,,,,,
383,HumanEval/95,Semántico,4,50,0,0,,,,,,,,,,,,,,,,,,,
384,HumanEval/95,Semántico,5,19,0,0,,,,,,,,,,,,,,,,,,,
385,HumanEval/95,Entropía,1,26,1,1,,,,,,,,,,,,,,,,,,,
386,HumanEval/95,Entropía,2,19,0,1,,,,,,,,,,,,,,,,,,,
387,HumanEval/95,Entropía,3,7,0,1,,,,,,,,,,,,,,,,,,,
388,HumanEval/95,Entropía,4,17,0,1,,,,,,,,,,,,,,,,,,,
389,HumanEval/95,Entropía,5,38,0,1,,,,,,,,,,,,,,,,,,,
390,HumanEval/95,Margen,1,38,0,0,,,,,,,,,,,,,,,,,,,
391,HumanEval/95,Margen,2,19,0,0,,,,,,,,,,,,,,,,,,,
392,HumanEval/95,Margen,3,26,1,1,,,,,,,,,,,,,,,,,,,
393,HumanEval/95,Margen,4,17,0,1,,,,,,,,,,,,,,,,,,,
394,HumanEval/95,Margen,5,7,0,1,,,,,,,,,,,,,,,,,,,
395,HumanEval/95,Aleatorio,1,20,1,1,,,,,,,,,,,,,,,,,,,
396,HumanEval/95,Aleatorio,2,24,0,1,,,,,,,,,,,,,,,,,,,
397,HumanEval/95,Aleatorio,3,45,0,1,,,,,,,,,,,,,,,,,,,
398,HumanEval/95,Aleatorio,4,53,0,1,,,,,,,,,,,,,,,,,,,
399,HumanEval/95,Aleatorio,5,56,0,1,,,,,,,,,,,,,,,,,,,
,task_id,Semántico,Entropía,Margen,Aleatorio,Nº selectores,Consenso,Semántico exclusivo,Entropía exclusiva
0,HumanEval/140,1,1,1,1,4,Robusto,0,0
1,HumanEval/93,0,0,0,0,0,Sin recuperación,0,0
2,HumanEval/10,0,0,0,0,0,Sin recuperación,0,0
3,HumanEval/77,1,1,1,1,4,Robusto,0,0
4,HumanEval/141,1,1,1,0,3,Compartido,0,0
5,HumanEval/154,1,1,1,0,3,Compartido,0,0
6,HumanEval/50,0,0,0,0,0,Sin recuperación,0,0
7,HumanEval/145,0,0,0,0,0,Sin recuperación,0,0
8,HumanEval/163,0,0,0,0,0,Sin recuperación,0,0
9,HumanEval/81,1,1,1,0,3,Compartido,0,0
10,HumanEval/130,0,0,0,0,0,Sin recuperación,0,0
11,HumanEval/121,1,0,0,0,1,Exclusivo,1,0
12,HumanEval/38,0,0,0,0,0,Sin recuperación,0,0
13,HumanEval/127,0,0,0,0,0,Sin recuperación,0,0
14,HumanEval/142,1,1,1,0,3,Compartido,0,0
15,HumanEval/32,0,0,0,0,0,Sin recuperación,0,0
16,HumanEval/137,1,1,1,1,4,Robusto,0,0
17,HumanEval/33,1,1,1,1,4,Robusto,0,0
18,HumanEval/65,1,1,1,1,4,Robusto,0,0
19,HumanEval/95,0,1,1,1,3,Compartido,0,1
,task_id,position,top1_token,top2_token,entropy,probability_margin,semantic_score,passed,sel_semantic,sel_entropy,sel_margin,sel_random,latency_s,error,code
0,HumanEval/10,4, make, is,0.6120908260345459,0.5210752338171005,0.45464852607709744,0,0,1,1,0,12.547088355000596,"Traceback (most recent call last):
  File ""/tmp/tmpue2nszzl/candidate.py"", line 48, in <module>
    check(make_palindrome)
  File ""/tmp/tmpue2nszzl/candidate.py"", line 41, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpue2nszzl/candidate.py"", line 25, in make_palindrome
    if is_palindrome(string):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    if is_palindrome(string):
        return string
    for i in range(len(string), -1, -1):
        if is_palindrome(string[i:]):
            return string + string[:i][::-1]
    return string
```"
1,HumanEval/10,34, -," """"""
",0.00010912885772995651,0.9999891354277679,0.852607709750567,0,1,0,0,0,3.146050567000202,"Traceback (most recent call last):
  File ""/tmp/tmpu93yl7ru/candidate.py"", line 39, in <module>
    check(make_palindrome)
  File ""/tmp/tmpu93yl7ru/candidate.py"", line 32, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpu93yl7ru/candidate.py"", line 19, in make_palindrome
    if is_palindrome(string[:i]):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    """"""
    n = len(string)
    for i in range(n, -1, -1):
        if is_palindrome(string[:i]):
            return string + string[i-1::-1]
    return string
```"
2,HumanEval/10,63, before, after,0.00044175193761475384,0.999936833683023,0.1575963718820862,0,0,0,0,1,6.285721657000067,"Traceback (most recent call last):
  File ""/tmp/tmpqi3agcgk/candidate.py"", line 47, in <module>
    check(make_palindrome)
  File ""/tmp/tmpqi3agcgk/candidate.py"", line 40, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpqi3agcgk/candidate.py"", line 27, in make_palindrome
    if is_palindrome(string[:i]):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes after the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    n = len(string)
    for i in range(n, -1, -1):
        if is_palindrome(string[:i]):
            return string + string[i-1::-1]
    return string
```"
3,HumanEval/10,111, if, n,1.17483389377594,0.05148676037788391,0.8378684807256236,0,1,1,1,0,3.1565060080001786,"Traceback (most recent call last):
  File ""/tmp/tmpq2tbbpc9/candidate.py"", line 47, in <module>
    check(make_palindrome)
  File ""/tmp/tmpq2tbbpc9/candidate.py"", line 40, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpq2tbbpc9/candidate.py"", line 27, in make_palindrome
    if is_palindrome(string[:i]):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    n = len(string)
    for i in range(n, -1, -1):
        if is_palindrome(string[:i]):
            return string + string[i-1::-1]
    return string
```"
4,HumanEval/10,84,(',"(""",1.0185161045228597e-05,0.9999991006491769,0.24263038548752835,0,0,0,0,1,4.972159588000068,"Traceback (most recent call last):
  File ""/tmp/tmppyx_qmtw/candidate.py"", line 47, in <module>
    check(make_palindrome)
  File ""/tmp/tmppyx_qmtw/candidate.py"", line 40, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmppyx_qmtw/candidate.py"", line 27, in make_palindrome
    if is_palindrome(string[:i]):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome(""cat"")
    'catac'
    >>> make_palindrome(""cata"")
    'catac'
    """"""
    n = len(string)
    for i in range(n, -1, -1):
        if is_palindrome(string[:i]):
            return string + string[i-1::-1]
    return string
```"
5,HumanEval/10,100,ata,ATA,1.822847843868658e-05,0.999998569480681,0.373015873015873,0,0,0,0,1,3.886896429999979,"Traceback (most recent call last):
  File ""/tmp/tmpncukrvap/candidate.py"", line 47, in <module>
    check(make_palindrome)
  File ""/tmp/tmpncukrvap/candidate.py"", line 40, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpncukrvap/candidate.py"", line 27, in make_palindrome
    if is_palindrome(string[:i]):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cATA')
    'cATAc'
    """"""
    n = len(string)
    for i in range(n, -1, -1):
        if is_palindrome(string[:i]):
            return string + string[i-1::-1]
    return string
```"
6,HumanEval/10,15," """"""", if,0.4412795603275299,0.8755050003528595,0.8117913832199547,0,1,0,0,0,3.378721041999597,"Traceback (most recent call last):
  File ""/tmp/tmpn9oec4x4/candidate.py"", line 37, in <module>
    check(make_palindrome)
  File ""/tmp/tmpn9oec4x4/candidate.py"", line 30, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpn9oec4x4/candidate.py"", line 14, in make_palindrome
    if is_palindrome(string):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    if is_palindrome(string):
        return string
    for i in range(len(string), -1, -1):
        if is_palindrome(string[i:]):
            return string + string[:i][::-1]
    return string
```"
7,HumanEval/10,26,".
",.,0.6239526271820068,0.6364912390708923,0.634920634920635,0,0,1,1,0,3.612886312000228,"Traceback (most recent call last):
  File ""/tmp/tmplj1boa8n/candidate.py"", line 38, in <module>
    check(make_palindrome)
  File ""/tmp/tmplj1boa8n/candidate.py"", line 31, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmplj1boa8n/candidate.py"", line 15, in make_palindrome
    if is_palindrome(string):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string. """"""
    if is_palindrome(string):
        return string
    for i in range(len(string), -1, -1):
        if is_palindrome(string[:i]):
            return string + string[i-1::-1]
    return string
```"
8,HumanEval/10,128,"),",")):
",0.7318528890609741,0.26996803283691406,0.7528344671201813,0,0,1,1,0,2.0281003389991383,"Traceback (most recent call last):
  File ""/tmp/tmpg58cw_vv/candidate.py"", line 48, in <module>
    check(make_palindrome)
  File ""/tmp/tmpg58cw_vv/candidate.py"", line 41, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmpg58cw_vv/candidate.py"", line 25, in make_palindrome
    if is_palindrome(string):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    if is_palindrome(string):
        return string
    for i in range(len(string)):
        if is_palindrome(string[i:]):
            return string + string[:i][::-1]
    return string
```"
9,HumanEval/10,120,"
","
    
",1.0525668859481812,0.11145567893981934,0.12018140589569164,0,0,1,1,0,2.6961180950002017,"Traceback (most recent call last):
  File ""/tmp/tmp8__blhf2/candidate.py"", line 48, in <module>
    check(make_palindrome)
  File ""/tmp/tmp8__blhf2/candidate.py"", line 41, in check
    assert candidate('') == ''
           ^^^^^^^^^^^^^
  File ""/tmp/tmp8__blhf2/candidate.py"", line 25, in make_palindrome
    if is_palindrome(string):
       ^^^^^^^^^^^^^
NameError: name 'is_palindrome' is not defined. Did you mean: 'make_palindrome'?","```python
def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    if is_palindrome(string):
        return string
    
    for i in range(len(string), -1, -1):
        if is_palindrome(string[i:]):
            return string + string[:i][::-1]
```"
